ID_Aluno,Idade,Disponibilidade_3_Meses,capital,Computador,Móvel Próprio,Móvel Compartilhado,4G,Wifi,Redes_sociais,Propaganda,Anuncio_CE,indicacao,Outro,Trabalha_Estuda,Trabalha_meses,Disponivel,renda_percapita,dias_espera_inicio_0-40,dias_espera_inicio_40-60,dias_espera_inicio_60-80,dias_espera_inicio_80-100,dias_espera_inicio_100+,Tipo_escola_scholarship,Escolaridade_Cursando o Ensino Superior,Escolaridade_Ensino Médio concluído,Escolaridade_Ensino Médio concluído e não estudando,Escolaridade_Ensino Superior concluído,Estado_RS,Estado_SC,Estado_SP,Trabalhando_Sim,Estudando_Sim,Concluiu_EAD_1,Aprender_EAD_Muito eu tenho uma rotina definida para participar de cursos a distância,Aprender_EAD_Não sei dizer,Aprender_EAD_Quase nada,Disponibilidade_Tutoria_Sim,Renda_Familiar_Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Renda_Familiar_Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Renda_Familiar_Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Renda_Familiar_Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Renda_Familiar_Mais que 5 salários mínimos (mais que R$5.500),Horario_Estudando_Já concluí,Horario_Estudando_Manhã,Horario_Estudando_Noite,Horario_Estudando_Tarde,Faixa_Pessoas_Casa_Pessoas_Casa_4-6,Faixa_Pessoas_Casa_Pessoas_Casa_7-10,Faixa_Pessoas_Casa_Pessoas_Casa_Mais_que_10
4687,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
4688,0.23076923076923084,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4689,0.15384615384615374,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4697,0.07692307692307687,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4698,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4699,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
4707,0.07692307692307687,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4708,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.012903225806451615,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4709,0.23076923076923084,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4717,0.15384615384615374,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.09564516129032259,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4718,0.23076923076923084,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4719,0.23076923076923084,0.0,1.0,1,1,1,0,1,1,0,0,0,0,0,1,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4727,0.4615384615384617,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4728,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.005645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4729,0.23076923076923084,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4737,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.050403225806451624,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4738,0.15384615384615374,0.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4739,0.3846153846153846,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4747,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4748,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4749,0.07692307692307687,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4757,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10483870967741937,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4758,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4759,0.3076923076923077,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.12358870967741938,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4767,0.3076923076923077,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4768,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.023790322580645163,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4769,0.15384615384615374,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4777,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4778,0.4615384615384617,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4779,0.23076923076923084,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4787,0.07692307692307687,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4788,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
4789,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4797,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.12358870967741938,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4798,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4799,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.008064516129032258,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4807,0.15384615384615374,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4808,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.04375,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4809,0.3076923076923077,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.05645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4817,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4818,0.07692307692307687,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.23790322580645165,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4819,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4827,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4828,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4829,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4837,0.3076923076923077,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4838,0.15384615384615374,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4839,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4847,0.07692307692307687,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4848,0.07692307692307687,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4849,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4857,0.15384615384615374,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4858,0.07692307692307687,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4859,0.3846153846153846,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.32258064516129037,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
4867,0.15384615384615374,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.18346774193548387,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4868,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
4869,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.10362903225806452,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4877,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4878,0.15384615384615374,0.0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4879,0.3076923076923077,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4887,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4888,0.3076923076923077,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4889,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4897,0.07692307692307687,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4898,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4899,0.07692307692307687,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.23790322580645165,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4907,0.4615384615384617,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
4908,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.32258064516129037,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4909,0.15384615384615374,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.018087557603686636,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4917,0.3846153846153846,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4918,0.4615384615384617,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4919,0.23076923076923084,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4927,0.07692307692307687,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.12903225806451613,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4928,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4929,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.05645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4937,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.10362903225806452,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4938,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.12903225806451613,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4939,0.15384615384615374,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4947,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4948,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.32258064516129037,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
4949,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4957,0.23076923076923084,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4958,0.3076923076923077,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4959,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,1,1,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4967,0.4615384615384617,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.09564516129032259,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4968,0.4615384615384617,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.03975806451612904,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4969,0.07692307692307687,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4977,0.07692307692307687,0.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4978,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.12358870967741938,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4979,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,1,1,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4987,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.11693548387096776,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4988,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4989,0.15384615384615374,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4997,0.4615384615384617,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4998,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4999,0.4615384615384617,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5007,0.3846153846153846,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5008,0.07692307692307687,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5009,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5017,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.04375,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5018,0.07692307692307687,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.023790322580645163,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5019,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.12358870967741938,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5027,0.07692307692307687,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.012903225806451615,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
